channelId,videoId,authorDisplayName,authorChannelId,authorChannelUrl,authorProfileImageUrl,textDisplay,textOriginal,likeCount,viewerRating,canRate,publishedAt,updatedAt
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@PipocaExtra,UCpRxKDSXQJL873CkmbGY29A,http://www.youtube.com/@PipocaExtra,https://yt3.ggpht.com/rJoDwMoxRFaClC9E-e6bN5yspjUYXPN-iw3c0cYM9zct_-V2An33OcHz7Uqm4KzAvQ4hd1_pLg=s48-c-k-c0x00ffffff-no-rj,♥♥,♥♥,0,none,True,2026-03-04T14:44:49Z,2026-03-04T14:44:49Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@belonichipinski5526,UCpYHD6Y2gF9Ayzy84yjoPew,http://www.youtube.com/@belonichipinski5526,https://yt3.ggpht.com/2Y0G-IGX_WICzLNOHRd0d1LkSTsrrBGHKwtaP2vawQngZ9dNGDPQJSyFDcNuYcgFLNHmJ2LgPrE=s48-c-k-c0x00ffffff-no-rj,O Bob esponja nasceu no mesmo dia e mes q eu,O Bob esponja nasceu no mesmo dia e mes q eu,0,none,True,2026-02-16T23:17:22Z,2026-02-16T23:17:22Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@jeonkook-p2s,UCjQXw5ImbSNgpweh6jEzTGQ,http://www.youtube.com/@jeonkook-p2s,https://yt3.ggpht.com/Ous0apt5aai1cHHyhra1Iz0sJ8-zWNUefAFCFVEaDEeHQ2qEkm3P04xA0isVKJ3-ZJEhyqg2_YI=s48-c-k-c0x00ffffff-no-rj,1:26 a cara do lucas kkkkkkkkkk😂😂😂😂,1:26 a cara do lucas kkkkkkkkkk😂😂😂😂,0,none,True,2026-02-11T20:20:42Z,2026-02-11T20:20:42Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@izac1564,UC_-zsmP-OIfeJSdRMqDl_sg,http://www.youtube.com/@izac1564,https://yt3.ggpht.com/1NhgDC40-pfiGPqHEj__HjK0zC_VvJoePAljNibioC0gLRzN41BoHsx0grTZNcg-fv-JFERBoQ=s48-c-k-c0x00ffffff-no-rj,E é verdade que eu tô aqui,E é verdade que eu tô aqui,1,none,True,2026-02-04T22:39:34Z,2026-02-04T22:39:34Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@AneliseCosta-t3z,UCxzb3quGzW8Nin6gs0TMSHw,http://www.youtube.com/@AneliseCosta-t3z,https://yt3.ggpht.com/OdJYNM3RjSZrDJxg0BUthWj-n-kkXmZ4Kn9XLNkeTbkRCTzzDSQJ96wpk98O9rkdNYAzvOyS=s48-c-k-c0x00ffffff-no-rj,Se vocês verem uma mota que é vermelho e azul é o meu irmão,Se vocês verem uma mota que é vermelho e azul é o meu irmão,2,none,True,2026-02-04T22:39:20Z,2026-02-04T22:39:20Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@brunoeduardo5575,UCp5eUo7M1VN3Jhi4AbHG9ZA,http://www.youtube.com/@brunoeduardo5575,https://yt3.ggpht.com/gBQ2V9ULoWbEmEs0j-Rq7NO2MWKbK5C-Rn1PPs3-NA6pI7rNFEo3cYdcqk89hePtABPr47zXQGM=s48-c-k-c0x00ffffff-no-rj,To-do is desenho tem so 4 dedos? Sim e vdd,To-do is desenho tem so 4 dedos? Sim e vdd,0,none,True,2026-02-01T17:51:26Z,2026-02-01T17:51:26Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@MariaCelisete,UCTBgEoCRTMkb0CFI--CtxpA,http://www.youtube.com/@MariaCelisete,https://yt3.ggpht.com/ytc/AIdro_kAvXwKhF9W-758960a9XjLrXxvSdrZkX4XZl0vZ0CotMcCwuJe0HKveyMX8NMWQ9UFfw=s48-c-k-c0x00ffffff-no-rj,847;63,847;63,0,none,True,2026-02-01T03:13:03Z,2026-02-01T03:13:03Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@MariaCelisete,UCTBgEoCRTMkb0CFI--CtxpA,http://www.youtube.com/@MariaCelisete,https://yt3.ggpht.com/ytc/AIdro_kAvXwKhF9W-758960a9XjLrXxvSdrZkX4XZl0vZ0CotMcCwuJe0HKveyMX8NMWQ9UFfw=s48-c-k-c0x00ffffff-no-rj,3.26,3.26,0,none,True,2026-02-01T03:09:37Z,2026-02-01T03:09:37Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@MadameFranc-m2m,UCOQPmZVLyWAWWSCUvKRgx_A,http://www.youtube.com/@MadameFranc-m2m,https://yt3.ggpht.com/LhIwlcpAtGoxwB_DLN4cX8td6fG7tCnLIbRYdQGRKK0FiJZ3h7yQP-k59RSEgxJrmvtSGyYVdA=s48-c-k-c0x00ffffff-no-rj,Não é a megue é a lisa,Não é a megue é a lisa,0,none,True,2026-01-29T12:39:05Z,2026-01-29T12:39:05Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@adrenalinaduarte33,UCIf_4vIycp0vHbiBbg6WOVw,http://www.youtube.com/@adrenalinaduarte33,https://yt3.ggpht.com/ytc/AIdro_kCPCbyutYpbKOTrWapSnj7Dh8CXi332fXZHTOAQT80LIIH=s48-c-k-c0x00ffffff-no-rj,Breet lembra um personagem de Black mirror,Breet lembra um personagem de Black mirror,0,none,True,2026-01-25T21:57:10Z,2026-01-25T21:57:10Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@AleatorioOirotaela-l7y,UCPPRDSvkViGx1I6lQSlRBeA,http://www.youtube.com/@AleatorioOirotaela-l7y,https://yt3.ggpht.com/QTGRrb4mnl9kUyYkxtfDHtrKJgJF1V72htOGrhT96sYFYqwUrdkG3oZuYKBDd-1QBdCTAdVgqoo=s48-c-k-c0x00ffffff-no-rj,0:09 por que eles é igual o lula?,0:09 por que eles é igual o lula?,0,none,True,2026-01-20T16:33:49Z,2026-01-20T16:33:49Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@THaLESgamer806,UCQJb6b_f2WRazH5jOhoDw_w,http://www.youtube.com/@THaLESgamer806,https://yt3.ggpht.com/XyM5Y00WNpLWiXOq7Xjb_ooJLrdD2p4nyIyIuVFvJTGPL13kb4ThFei77vCqKTLLjmJrmJuNDaw=s48-c-k-c0x00ffffff-no-rj,TEORIA DE RICK E MORTY E LEGAL,TEORIA DE RICK E MORTY E LEGAL,0,none,True,2026-01-08T13:36:55Z,2026-01-08T13:36:55Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@damonesantana9918,UCI8KA_9H98uc9o-UtLHIqPg,http://www.youtube.com/@damonesantana9918,https://yt3.ggpht.com/ytc/AIdro_lNzVAWyDDUH1pmEY8jhpSH9LhlOrMsqrL0oNpdiwg=s48-c-k-c0x00ffffff-no-rj,Vai ter o custo da camisa da Meg,Vai ter o custo da camisa da Meg,0,none,True,2026-01-06T18:01:23Z,2026-01-06T18:01:23Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@damonesantana9918,UCI8KA_9H98uc9o-UtLHIqPg,http://www.youtube.com/@damonesantana9918,https://yt3.ggpht.com/ytc/AIdro_lNzVAWyDDUH1pmEY8jhpSH9LhlOrMsqrL0oNpdiwg=s48-c-k-c0x00ffffff-no-rj,É claro não é tu não ouvi o nome dos dos do desenho não é os padrinhos padrinhos padrinhos,É claro não é tu não ouvi o nome dos dos do desenho não é os padrinhos padrinhos padrinhos,0,none,True,2026-01-06T17:59:22Z,2026-01-06T17:59:22Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@francivaldogomes-p5t,UCzOCVMCJlxFkby2AT_J9Fhw,http://www.youtube.com/@francivaldogomes-p5t,https://yt3.ggpht.com/ZfAKaMd6I21oO8sxndfU8fADx2auCN6ld_69hSfsrnr78cJw-9gWx_TyKxFUTYyKhOWRfokBEg=s48-c-k-c0x00ffffff-no-rj,84763,84763,0,none,True,2026-01-03T23:46:30Z,2026-01-03T23:46:30Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@paollablox,UCXroMv6OHa5MQfxlo7zjKvQ,http://www.youtube.com/@paollablox,https://yt3.ggpht.com/Fwvj9pdeAaAa59MnhLWbX1gNWyxr9tVILBTzTp9MZRA0IT_ryFxUscyUFRc3G8Fo77dEADbz=s48-c-k-c0x00ffffff-no-rj,Uau q video legal,Uau q video legal,0,none,True,2025-12-27T22:55:44Z,2025-12-27T22:55:44Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@BAÚDOFLASHBACK,UCNTTtW23BfFZG0Sl7scOtng,http://www.youtube.com/@BA%C3%9ADOFLASHBACK,https://yt3.ggpht.com/kL7pq6LR8RmMJGQxZaG9L-sU_AQQQF8kyvCknquN5mmpwkqqQ6GZjNjZFVaRr3Na1TZDAgdr=s48-c-k-c0x00ffffff-no-rj,bizarros esses desenhos kkkkk,bizarros esses desenhos kkkkk,0,none,True,2025-12-27T04:43:40Z,2025-12-27T04:43:40Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@reginacunha8107,UCpfZv9wO-t4vY2Ry3CTn7DQ,http://www.youtube.com/@reginacunha8107,https://yt3.ggpht.com/ytc/AIdro_lRK2SYeLAK-IivoKu4V7PiuL_g2sj4DCLoM-4fzsvHmnvk=s48-c-k-c0x00ffffff-no-rj,😂😂😂😂😂😂😂yyyyyyy,😂😂😂😂😂😂😂yyyyyyy,0,none,True,2025-12-23T16:19:54Z,2025-12-23T16:19:54Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@celita_rs,UC_-4d_f9preujoOA9U8r8rw,http://www.youtube.com/@celita_rs,https://yt3.ggpht.com/ytc/AIdro_mJUq6AimFSIm1FqLgsZ-bbQB-tQuDjkB67RZlICGM-GM8=s48-c-k-c0x00ffffff-no-rj,1:53 O quadro pode ser da Liza qnd era neném 🤷🏻‍♀️,1:53 O quadro pode ser da Liza qnd era neném 🤷🏻‍♀️,1,none,True,2025-12-22T03:58:53Z,2025-12-22T04:00:46Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@ildaniasantos8094,UCFccGBo4DEjE3F0vsLLD7sg,http://www.youtube.com/@ildaniasantos8094,https://yt3.ggpht.com/aJ176R9zIbo7kT5X19tlZY3INInz35F1mJw_DTaEeBeXJrArQcKPWDcjhfej-EbAK5n9obPyZNs=s48-c-k-c0x00ffffff-no-rj,😃😃😃👍👍👍👍,😃😃😃👍👍👍👍,0,none,True,2025-12-19T19:56:41Z,2025-12-19T19:56:41Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@raicatomate,UCmZoM9IHhG1QcoHdCkDNs9Q,http://www.youtube.com/@raicatomate,https://yt3.ggpht.com/2D2yQQXXCLEcnltt1AS2RK3haDxMQ8p5Rk_-wADDkt64tKcr_MZq5ty-RW8tndJuPa9y5WWi3w=s48-c-k-c0x00ffffff-no-rj,faz sentido e não faz sentido ao mesmo tempo kk,faz sentido e não faz sentido ao mesmo tempo kk,0,none,True,2025-12-19T06:00:26Z,2025-12-19T06:00:26Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@josenunes7221,UCKiGGj0olqEK3uwLLX4OoWg,http://www.youtube.com/@josenunes7221,https://yt3.ggpht.com/fBadt4Uw3EDWUgZUM-P62JNhEYVwXKNh3-nKarfbNPeOz55SktLekEpBbyrZ5dYS0yIGiHF0_w=s48-c-k-c0x00ffffff-no-rj,Muito masa,Muito masa,0,none,True,2025-12-18T14:48:45Z,2025-12-18T14:48:45Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@thaisemiliano6155,UCsMlJ2-VanGTd-G7CJvbbyg,http://www.youtube.com/@thaisemiliano6155,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s48-c-k-c0x00ffffff-no-rj,Onde é que tem esse do pai do Patrick e o pai do Gary?,Onde é que tem esse do pai do Patrick e o pai do Gary?,0,none,True,2025-12-18T04:29:53Z,2025-12-18T04:29:53Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@paola-linda,UCNM0AxbbjkDOObeO84CjM-g,http://www.youtube.com/@paola-linda,https://yt3.ggpht.com/ytc/AIdro_nKkIBEl86bDoyoZYcEvMwbd0x5Axmi0i87zaV1WT0oqGA60CgbEDEinqUAaa9pb4TwIQ=s48-c-k-c0x00ffffff-no-rj,Legal😂,Legal😂,0,none,True,2025-12-11T19:18:19Z,2025-12-11T19:18:19Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@ArthurCorrêaanzini,UCyTzlamuL0bkhY4UrnNQQow,http://www.youtube.com/@ArthurCorr%C3%AAaanzini,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s48-c-k-c0x00ffffff-no-rj,É bobisposjA causa cagadas 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉😂🎉🎉🎉😂😂😂😂,É bobisposjA causa cagadas 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉😂🎉🎉🎉😂😂😂😂,0,none,True,2025-12-11T10:41:09Z,2025-12-11T10:41:09Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@ZeildesSantos,UC4ODl8Zvtqy3Wh_jLWxYXag,http://www.youtube.com/@ZeildesSantos,https://yt3.ggpht.com/ytc/AIdro_kK68V1PsiL_gtr_35iUsl1WMkWXHV-hRtzAb4mdviPQElkIb5aTYnVWhHIr6aaD03wuQ=s48-c-k-c0x00ffffff-no-rj,847,847,0,none,True,2025-12-10T17:31:45Z,2025-12-10T17:31:45Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@Caramelo-q4w,UCor_vQD-A5O_ISIQ258sYtg,http://www.youtube.com/@Caramelo-q4w,https://yt3.ggpht.com/UYIxcYjvHBaawXZ6tSVL-SeX71qHekJbnTaFluuiLFTxm-4QVZ53IIKay7duiGnQUHGQ0yBOew=s48-c-k-c0x00ffffff-no-rj,Dos Simpsons do quadro pode ser a lisa pequena…,Dos Simpsons do quadro pode ser a lisa pequena…,0,none,True,2025-12-08T05:41:44Z,2025-12-08T05:41:44Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@RomanaGabriel-c8z,UCTlf8fQ2naKIEnL-23bu7tw,http://www.youtube.com/@RomanaGabriel-c8z,https://yt3.ggpht.com/ytc/AIdro_nG4SbiRinF1vfW-o9Rnw5llJVk7TkcI6fsy_QOXjoibee1KSsh76gul9To0U7W2NWuBQ=s48-c-k-c0x00ffffff-no-rj,Aqui em Moçambique ele é espoyboy,Aqui em Moçambique ele é espoyboy,0,none,True,2025-11-08T08:19:50Z,2025-11-08T08:19:50Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@LauraFerreira-e8b,UC87Qsr83CV7QM__isJ--xGA,http://www.youtube.com/@LauraFerreira-e8b,https://yt3.ggpht.com/ytc/AIdro_n1hHNFfhXBR4BASbMAHa8CRJOT-_7vV_OG-i3RKWwWIZ-j-3B7Fl4iapOfpamSrb2qYA=s48-c-k-c0x00ffffff-no-rj,Você sabia❤❤❤❤❤❤❤❤😅😅😂😂,Você sabia❤❤❤❤❤❤❤❤😅😅😂😂,0,none,True,2025-11-04T11:22:56Z,2025-11-04T11:22:56Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@leogildonhantumbo8581,UCPppSlDCB936zBPqey_G1ZQ,http://www.youtube.com/@leogildonhantumbo8581,https://yt3.ggpht.com/Az0x3MAPF8e4-djoXhNR4RmTTrMcGcKGs-3_4uhjEZr-jVz9EN9UF0U_JpJmOeStXV-RX2GpndM=s48-c-k-c0x00ffffff-no-rj,Uau,Uau,0,none,True,2025-11-02T11:12:40Z,2025-11-02T11:12:40Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@leogildonhantumbo8581,UCPppSlDCB936zBPqey_G1ZQ,http://www.youtube.com/@leogildonhantumbo8581,https://yt3.ggpht.com/Az0x3MAPF8e4-djoXhNR4RmTTrMcGcKGs-3_4uhjEZr-jVz9EN9UF0U_JpJmOeStXV-RX2GpndM=s48-c-k-c0x00ffffff-no-rj,Oi,Oi,0,none,True,2025-11-02T11:06:38Z,2025-11-02T11:06:38Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@xavi7379,UCPRFqF259U_psOTvVf5mwCw,http://www.youtube.com/@xavi7379,https://yt3.ggpht.com/ytc/AIdro_l_ui6U4KcL-0_TyCJYDYX07cXBdqAkwIlsUKM-43k=s48-c-k-c0x00ffffff-no-rj,0:16 sobrea alguns dos tão mamados?,0:16 sobrea alguns dos tão mamados?,0,none,True,2025-11-02T01:39:43Z,2025-11-02T01:39:43Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@WSFactsofc,UCuG8LJoORO-O76AL88TWD3w,http://www.youtube.com/@WSFactsofc,https://yt3.ggpht.com/Z-yczXT6Zs8p8SyFe129ldkQIXxN98MV3Vy9eLsHmhfiov7uJqPF819F2eWwsh4coIKyyTXG=s48-c-k-c0x00ffffff-no-rj,gosto dos seus vídeos,gosto dos seus vídeos,0,none,True,2025-10-30T14:10:48Z,2025-10-30T14:10:48Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@lover.kpopalice,UC38DSZIO4SHz2CoAWFMKBtw,http://www.youtube.com/@lover.kpopalice,https://yt3.ggpht.com/Q3K7atRclnhOW-Y7usmDpFwYRbkvte_aPoPWb1S8JldtR64cJRA_h549iUZxf6S0WhcoOg64=s48-c-k-c0x00ffffff-no-rj,"Gente, a foto da meg pode ser a liza","Gente, a foto da meg pode ser a liza",1,none,True,2025-10-30T04:06:04Z,2025-10-30T04:06:13Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@tianasebastianapereiradoss5683,UC3b76j3WzcOS5lvCcgfH0wg,http://www.youtube.com/@tianasebastianapereiradoss5683,https://yt3.ggpht.com/ytc/AIdro_lB3WCruSUe44WBIY2VpQQ1dy8vBo-uBQ5lPUD5vz39dfTD=s48-c-k-c0x00ffffff-no-rj,Oie😊,Oie😊,0,none,True,2025-10-28T19:48:05Z,2025-10-28T19:48:05Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@rosycardoso5645,UC30Dv_ENIKDd2R8qE6GwjLw,http://www.youtube.com/@rosycardoso5645,https://yt3.ggpht.com/ytc/AIdro_lvjXf_kF2DNFCOKOWJ73koBvFimYZWRTqw01OoLgw=s48-c-k-c0x00ffffff-no-rj,Quem.    Criou.    A.    Galáxia,Quem.    Criou.    A.    Galáxia,0,none,True,2025-10-28T13:42:41Z,2025-10-28T13:42:41Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@wmgames7723,UC7AppDh8mNwhEbFyvNJ6iIQ,http://www.youtube.com/@wmgames7723,https://yt3.ggpht.com/W44vVikhMAa072NAR8xQue-oBgCv_SonkBG2U-KzIZpsBqFAaD7YTEALogQ4SLWOKBaApTChjg=s48-c-k-c0x00ffffff-no-rj,Quem tiver mais like e gay,Quem tiver mais like e gay,0,none,True,2025-10-09T01:19:14Z,2025-10-09T01:19:14Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@samiremanuelvieiraralile1071,UCdDYAqU7e4g_0rkbx_Eevug,http://www.youtube.com/@samiremanuelvieiraralile1071,https://yt3.ggpht.com/l4rtrD8jXLUDy8hfq4t742YTkW4j5gdtAsoAZvmHgYLx4NOKXG_AqU7zCIP0Lz-G2cRlz-RI=s48-c-k-c0x00ffffff-no-rj,O Bob tá bem novinho,O Bob tá bem novinho,1,none,True,2025-10-04T00:07:46Z,2025-10-04T00:07:46Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@sonalebrizola,UCXmk-crn5RT8EL5jb7j9aLg,http://www.youtube.com/@sonalebrizola,https://yt3.ggpht.com/1fONXfdJbNYj8r_o-URmZI67bthzWPfpKGFbsWY49ZDqDz87oHRop1v7UISXWANh-nYZI5pM=s48-c-k-c0x00ffffff-no-rj,A. Caba like. Eu. Bebo,A. Caba like. Eu. Bebo,0,none,True,2025-09-30T17:38:50Z,2025-09-30T17:38:50Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@Caridez23,UCKEYZaSO2nUxgcqzCoHxeDw,http://www.youtube.com/@Caridez23,https://yt3.ggpht.com/ghMN-jsokE4N4N_tkAnV7rZic2oJmjRZWnB-pzT0PxbJRCrK4ZBCw5PTf8cqNQG1RpXc3SiJ5KA=s48-c-k-c0x00ffffff-no-rj,Essa aí na foto é lisa,Essa aí na foto é lisa,1,none,True,2025-09-18T20:55:07Z,2025-09-18T20:55:07Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@Bianca-q5z5z,UCyh95lLi_6F2hijx3PT7FBw,http://www.youtube.com/@Bianca-q5z5z,https://yt3.ggpht.com/-90gx6aG_YLDWPIWo4JOqxcc8L8jXVGnrUFRFK-QCvJL7hADBBnvNKxIgiD9XTdAGPH6s2wkgqY=s48-c-k-c0x00ffffff-no-rj,A cada like eu bebo água,A cada like eu bebo água,1,none,True,2025-09-18T15:26:55Z,2025-09-18T15:26:55Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@ValdineiSouza-q2o,UCHHTwKZOGdsjwrr5d42AMAA,http://www.youtube.com/@ValdineiSouza-q2o,https://yt3.ggpht.com/ytc/AIdro_ln8OjxUL46_tu_e7eufksVeJfaGRCu7w3Qhf4NaE0RyMKKXLjLbfO3cS-bcT1CG7kUrg=s48-c-k-c0x00ffffff-no-rj,Ate a blusa e amarela,Ate a blusa e amarela,0,none,True,2025-09-15T00:34:56Z,2025-09-15T00:34:56Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@ValdineiSouza-q2o,UCHHTwKZOGdsjwrr5d42AMAA,http://www.youtube.com/@ValdineiSouza-q2o,https://yt3.ggpht.com/ytc/AIdro_ln8OjxUL46_tu_e7eufksVeJfaGRCu7w3Qhf4NaE0RyMKKXLjLbfO3cS-bcT1CG7kUrg=s48-c-k-c0x00ffffff-no-rj,E a Lisa,E a Lisa,0,none,True,2025-09-15T00:27:57Z,2025-09-15T00:27:57Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@leonardogaldino6891,UCnJT1Bb66y8ReJRoC9nLs2w,http://www.youtube.com/@leonardogaldino6891,https://yt3.ggpht.com/ytc/AIdro_npI8Ol1qv9YEPBFUzgYKPEVKd7sfwul4ZZXXHrtIQM7b8=s48-c-k-c0x00ffffff-no-rj,M a Deus,M a Deus,0,none,True,2025-09-14T23:52:09Z,2025-09-14T23:52:09Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@OfeliaGuilengue,UCH_HGTw5FcG39fxmezyWJ2Q,http://www.youtube.com/@OfeliaGuilengue,https://yt3.ggpht.com/ytc/AIdro_nlxcyAZPoeb0TtHuLoF1IT_yb3yrUMXPeRUX3UB7fK3cfa2_g1rlcAw0kCzBs0InPpZg=s48-c-k-c0x00ffffff-no-rj,😂,😂,0,none,True,2025-09-14T20:36:18Z,2025-09-14T20:36:18Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@GabBluePin-13,UCw-ifdY24QlgVEsLQjkkaPw,http://www.youtube.com/@GabBluePin-13,https://yt3.ggpht.com/3v1-9yII6IR3NV01iQqFMEYnUeJZBxjSTlxG3bxa_kAjWlVFkNBCNHslVBfDmZvfsFyslJE19g=s48-c-k-c0x00ffffff-no-rj,11:19 cara OS MINIONS SÃO AMARELOS TBM!!!!!!!,11:19 cara OS MINIONS SÃO AMARELOS TBM!!!!!!!,1,none,True,2025-09-12T18:15:57Z,2025-09-12T18:15:57Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@GabBluePin-13,UCw-ifdY24QlgVEsLQjkkaPw,http://www.youtube.com/@GabBluePin-13,https://yt3.ggpht.com/3v1-9yII6IR3NV01iQqFMEYnUeJZBxjSTlxG3bxa_kAjWlVFkNBCNHslVBfDmZvfsFyslJE19g=s48-c-k-c0x00ffffff-no-rj,"1:12 😨 EU ASSISTIR DOIS ANJOS CHAMADOS ONAFIM E SERAFIM CUIDANDO DE UMA CRIANÇA!? 
EU N QUERO MAIS ASSISTIR PADRINHOS MÁGICOS DEPOIS QUE EU VI ISSO!!!!!!!
Mn anjo é de Deus mais a forma real de um anjo misericórdia 💀💀💀💀💀","1:12 😨 EU ASSISTIR DOIS ANJOS CHAMADOS ONAFIM E SERAFIM CUIDANDO DE UMA CRIANÇA!? 
EU N QUERO MAIS ASSISTIR PADRINHOS MÁGICOS DEPOIS QUE EU VI ISSO!!!!!!!
Mn anjo é de Deus mais a forma real de um anjo misericórdia 💀💀💀💀💀",0,none,True,2025-09-12T18:01:30Z,2025-09-12T18:03:53Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@GuPanasolo,UCIBWQM8UxwK658LAXwwo70w,http://www.youtube.com/@GuPanasolo,https://yt3.ggpht.com/HWTwplyxBAHqVc_zc4MX884Vr1hkoTNP2KaAJ5lOs6Ki0-OrpulVJXg72Etp0ue6sEY063MhJIs=s48-c-k-c0x00ffffff-no-rj,Legal,Legal,0,none,True,2025-09-08T19:40:30Z,2025-09-08T19:40:30Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@apmacidoo6529,UCjTLcKiRl1nUP4Hi3pcYXtg,http://www.youtube.com/@apmacidoo6529,https://yt3.ggpht.com/LIoxvkx5iOTYOrhtJ2CLw2eqUEx9-NbSoePQdKMhNZOu5a64ioJfOn1H3hBKng1JgC93-UjUyww=s48-c-k-c0x00ffffff-no-rj,2:07 é a lisa 🙄,2:07 é a lisa 🙄,0,none,True,2025-09-04T14:10:11Z,2025-09-04T14:10:11Z
UCj0O6W8yDuLg3iraAXKgCrQ,3ekLEtjfDG4,@RaysaoliveiraKetlen,UCk53FzZumbziMF_r-EnRn4w,http://www.youtube.com/@RaysaoliveiraKetlen,https://yt3.ggpht.com/OqDdbM_eVrKzei_yhf3ZJpM__y1sW-OEKFVnM9k5fSBCanb-gAj_SzgjdBpBbxlvSs8b0rJlng=s48-c-k-c0x00ffffff-no-rj,Mais a Meggie no quadro é a lisa quando ela era criança,Mais a Meggie no quadro é a lisa quando ela era criança,0,none,True,2025-09-03T12:49:58Z,2025-09-03T12:49:58Z
